"","C","ii","A","pi","m","zeta","r"
"72",0.000623468528582194,1.73472347597681e-15,0.000623468528582194,6.92740889971644e-05,0.000623468528582194,-1.56751994669288e-23,-6.92740889985522e-05
"73",0.000561121500797235,-3.46944695195361e-15,0.000561121500819439,6.23466779427456e-05,0.000561121500797235,-8.60232128058662e-24,-6.23466779410109e-05
"74",0.000505009209050833,1.56125112837913e-15,0.000505009209050833,5.6112008388496e-05,0.000505009209050833,-1.42792523226901e-23,-5.61120083919654e-05
"75",0.000454508173364232,9.54097911787244e-15,0.000454508173364232,5.05008061334603e-05,0.000454508173364232,-2.27028329771436e-23,-5.0500806131899e-05
"76",0.000409057263062174,-8.32667268468867e-15,0.000409057263084378,4.54507243910811e-05,0.000409057263062174,-2.25072780980751e-23,-4.54507243815402e-05
"77",0.000368151461471733,7.45931094670027e-15,0.000368151461471733,4.09056510068706e-05,0.000368151461471733,-1.37529910075619e-23,-4.09056510151973e-05
"78",0.000331336254322245,1.61329283265843e-14,0.00033133625434445,3.68150851437124e-05,0.000331336254322245,-1.05956263509705e-23,-3.68150851362531e-05
"79",0.000298202579496198,-8.67361737988404e-15,0.000298202579496198,3.31335760134685e-05,0.000298202579496198,-1.05070293707715e-23,-3.31335759973356e-05
"80",0.00026838228153192,2.35922392732846e-14,0.00026838228153192,2.9820217952139e-05,0.00026838228153192,-8.05006912849835e-24,-2.98202179608126e-05
"81",0.000241544020962436,2.25514051876985e-15,0.000241544020962436,2.68381957299478e-05,0.000241544020962436,-4.48692671372245e-24,-2.68381957063556e-05
"82",0.000217389592593875,1.73472347597681e-14,0.00021738959261608,2.4154375848723e-05,0.000217389592593875,-5.29177665984025e-24,-2.41543758464678e-05
"83",0.000195650612067055,-1.196959198424e-14,0.00019565061208926,2.17389380016916e-05,0.000195650612067055,-3.83959859972957e-24,-2.17389379843444e-05
"84",0.000176085533643011,9.71445146547012e-15,0.000176085533643011,1.95650439892381e-05,0.000176085533643011,-2.60510606756995e-24,-1.95650440012077e-05
"85",0.000158476966327648,9.54097911787244e-15,0.000158476966327648,1.76085394085838e-05,0.000158476966327648,-1.05679989853814e-23,-1.76085393988693e-05
"86",0.00014262925838171,-1.12757025938492e-14,0.000142629258403915,1.58476853403234e-05,0.00014262925838171,-1.28379784652998e-23,-1.58476853307824e-05
"87",0.000128366323393081,3.72965547335014e-14,0.000128366323415285,1.42629166855176e-05,0.000128366323393081,-9.60496694176616e-24,-1.42629166967933e-05
"88",0.000115529683641924,-6.59194920871187e-15,0.000115529683641924,1.28366249372448e-05,0.000115529683641924,-6.22106382895632e-24,-1.28366248999482e-05
"89",0.000103976709286968,3.98986399474666e-15,0.000103976709286968,1.15529623373185e-05,0.000103976709286968,-8.78237597126767e-24,-1.15529623439104e-05
"90",9.35790334777309e-05,2.0643209364124e-14,9.35790334777309e-05,1.03976660513909e-05,9.35790334777309e-05,-1.52325494726362e-23,-1.0397666047401e-05
"91",8.42211261842252e-05,1.61329283265843e-14,8.42211262064296e-05,9.35789941931625e-06,8.42211261842252e-05,-5.02864050252429e-24,-9.35789939867304e-06
"92",7.57990103794626e-05,1.30104260698261e-14,7.57990103794626e-05,8.4221094255778e-06,7.57990103794626e-05,-2.23227499773857e-24,-8.42210940944488e-06
